,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description
2017-12-22 02:00:00,0,266.51,0.0,0.0,90.0,0,4
2017-12-22 03:00:00,0,265.79,0.0,0.0,75.0,0,0
2017-12-22 04:00:00,0,265.86,0.0,0.0,90.0,2,5
2017-12-22 05:00:00,0,265.65,0.0,0.0,90.0,2,5
2017-12-22 06:00:00,0,265.93,0.0,0.0,90.0,2,5
2017-12-22 07:00:00,0,265.93,0.0,0.0,90.0,0,4
2017-12-22 08:00:00,0,265.75,0.0,0.0,90.0,0,4
2017-12-22 09:00:00,0,265.84,0.0,0.0,90.0,2,5
2017-12-22 10:00:00,0,265.62,0.0,0.0,90.0,2,5
2017-12-22 11:00:00,0,266.14,0.0,0.0,40.0,2,5
2017-12-22 12:00:00,0,266.57,0.0,0.0,40.0,0,2
2017-12-22 13:00:00,0,267.48,0.0,0.0,1.0,1,1
2017-12-22 14:00:00,0,268.36,0.0,0.0,1.0,1,1
2017-12-22 15:00:00,0,269.36,0.0,0.0,1.0,1,1
2017-12-22 16:00:00,0,269.22,0.0,0.0,40.0,0,2
2017-12-22 17:00:00,0,268.86,0.0,0.0,75.0,0,0
2017-12-22 18:00:00,0,267.68,0.0,0.0,40.0,0,2
2017-12-22 19:00:00,0,267.36,0.0,0.0,90.0,0,4
2017-12-22 20:00:00,0,267.43,0.0,0.0,90.0,0,4
2017-12-22 21:00:00,0,267.29,0.0,0.0,90.0,0,4
2017-12-22 22:00:00,0,267.51,0.0,0.0,90.0,2,5
2017-12-22 23:00:00,0,266.82,0.0,0.0,90.0,2,5
2017-12-23 00:00:00,0,266.02,0.0,0.0,90.0,2,5
2017-12-23 01:00:00,0,264.95,0.0,0.0,1.0,2,5
2017-12-23 02:00:00,0,263.79,0.0,0.0,90.0,2,5
2017-12-23 03:00:00,0,263.79,0.0,0.0,90.0,2,5
2017-12-23 04:00:00,0,263.55,0.0,0.0,90.0,2,5
2017-12-23 05:00:00,0,262.95,0.0,0.0,40.0,2,5
2017-12-23 06:00:00,0,262.44,0.0,0.0,1.0,1,1
2017-12-23 07:00:00,0,261.22,0.0,0.0,1.0,1,1
2017-12-23 08:00:00,0,260.86,0.0,0.0,5.0,1,1
2017-12-23 09:00:00,0,260.95,0.0,0.0,5.0,1,1
2017-12-23 10:00:00,0,262.0,0.0,0.0,1.0,1,1
2017-12-23 11:00:00,0,263.74,0.0,0.0,5.0,1,1
2017-12-23 12:00:00,0,265.0,0.0,0.0,5.0,1,1
2017-12-23 13:00:00,0,266.22,0.0,0.0,20.0,0,3
2017-12-23 14:00:00,0,266.93,0.0,0.0,5.0,1,1
2017-12-23 15:00:00,0,267.55,0.0,0.0,5.0,1,1
2017-12-23 16:00:00,0,267.55,0.0,0.0,1.0,1,1
2017-12-23 17:00:00,0,266.82,0.0,0.0,5.0,1,1
2017-12-23 18:00:00,0,265.79,0.0,0.0,20.0,0,3
2017-12-23 19:00:00,0,265.15,0.0,0.0,90.0,0,4
2017-12-23 20:00:00,0,264.82,0.0,0.0,75.0,0,0
2017-12-23 21:00:00,0,265.02,0.0,0.0,1.0,1,1
2017-12-23 22:00:00,0,265.08,0.0,0.0,40.0,0,2
2017-12-23 23:00:00,0,264.75,0.0,0.0,75.0,0,0
2017-12-24 00:00:00,0,264.65,0.0,0.0,90.0,0,4
2017-12-24 01:00:00,0,264.72,0.0,0.0,90.0,0,4
2017-12-24 02:00:00,0,265.01,0.0,0.0,90.0,0,4
2017-12-24 03:00:00,0,264.44,0.0,0.0,40.0,0,2
2017-12-24 04:00:00,0,264.22,0.0,0.0,75.0,0,0
2017-12-24 05:00:00,0,264.84,0.0,0.0,90.0,0,4
2017-12-24 06:00:00,0,264.86,0.0,0.0,90.0,0,4
2017-12-24 07:00:00,0,265.07,0.0,0.0,90.0,0,4
2017-12-24 08:00:00,0,264.99,0.0,0.0,90.0,2,5
2017-12-24 09:00:00,0,265.0,0.0,0.0,90.0,0,4
2017-12-24 10:00:00,0,265.08,0.0,0.0,90.0,0,4
2017-12-24 11:00:00,0,265.75,0.0,0.0,90.0,2,5
2017-12-24 12:00:00,0,266.15,0.0,0.0,90.0,2,5
2017-12-24 13:00:00,0,533.72,0.0,0.0,180.0,6,12
2017-12-24 14:00:00,0,534.3,0.0,0.0,180.0,9,25
2017-12-24 15:00:00,0,267.28,0.0,0.0,40.0,2,5
2017-12-24 16:00:00,0,266.88,0.0,0.0,5.0,1,1
2017-12-24 17:00:00,0,266.15,0.0,0.0,1.0,1,1
2017-12-24 18:00:00,0,265.22,0.0,0.0,75.0,2,5
2017-12-24 19:00:00,0,264.15,0.0,0.0,75.0,2,5
2017-12-24 20:00:00,0,263.22,0.0,0.0,75.0,2,5
2017-12-24 21:00:00,0,523.72,0.0,0.0,150.0,5,11
2017-12-24 22:00:00,0,261.02,0.0,0.0,40.0,2,12
2017-12-24 23:00:00,0,259.37,0.0,0.0,1.0,1,1
2017-12-25 00:00:00,11,257.95,0.0,0.0,1.0,1,1
2017-12-25 01:00:00,0,256.95,0.0,0.0,1.0,1,1
2017-12-25 02:00:00,0,256.28,0.0,0.0,90.0,2,5
2017-12-25 03:00:00,0,256.35,0.0,0.0,90.0,2,5
2017-12-25 04:00:00,0,255.93,0.0,0.0,40.0,0,2
2017-12-25 05:00:00,0,255.68,0.0,0.0,75.0,0,0
2017-12-25 06:00:00,0,512.3,0.0,0.0,180.0,5,11
2017-12-25 07:00:00,0,511.5,0.0,0.0,180.0,7,13
2017-12-25 08:00:00,0,510.14,0.0,0.0,80.0,6,12
2017-12-25 09:00:00,0,253.86,0.0,0.0,20.0,4,7
2017-12-25 10:00:00,0,253.43,0.0,0.0,20.0,4,7
2017-12-25 11:00:00,0,253.58,0.0,0.0,75.0,0,0
2017-12-25 12:00:00,0,253.65,0.0,0.0,20.0,4,7
2017-12-25 13:00:00,0,254.15,0.0,0.0,75.0,0,0
2017-12-25 14:00:00,0,254.29,0.0,0.0,40.0,0,2
2017-12-25 15:00:00,0,254.42,0.0,0.0,40.0,0,2
2017-12-25 16:00:00,0,254.28,0.0,0.0,40.0,0,2
2017-12-25 17:00:00,0,253.51,0.0,0.0,40.0,0,2
2017-12-25 18:00:00,0,253.65,0.0,0.0,40.0,0,2
2017-12-25 19:00:00,0,253.57,0.0,0.0,5.0,1,1
2017-12-25 20:00:00,0,253.23,0.0,0.0,5.0,1,1
2017-12-25 21:00:00,0,253.0,0.0,0.0,5.0,1,1
2017-12-25 22:00:00,0,252.76,0.0,0.0,1.0,1,1
2017-12-25 23:00:00,0,252.57,0.0,0.0,1.0,1,1
2017-12-26 00:00:00,0,252.0,0.0,0.0,1.0,1,1
2017-12-26 01:00:00,0,251.86,0.0,0.0,1.0,1,1
2017-12-26 02:00:00,0,251.29,0.0,0.0,1.0,1,1
2017-12-26 03:00:00,0,251.15,0.0,0.0,1.0,1,1
2017-12-26 04:00:00,0,251.15,0.0,0.0,1.0,1,1
2017-12-26 05:00:00,0,250.79,0.0,0.0,1.0,1,1
2017-12-26 06:00:00,0,250.43,0.0,0.0,1.0,1,1
2017-12-26 07:00:00,0,250.29,0.0,0.0,5.0,1,1
2017-12-26 08:00:00,0,250.56,0.0,0.0,20.0,0,3
2017-12-26 09:00:00,0,250.61,0.0,0.0,1.0,1,1
2017-12-26 10:00:00,0,251.14,0.0,0.0,5.0,1,1
2017-12-26 11:00:00,0,252.14,0.0,0.0,5.0,1,1
2017-12-26 12:00:00,0,253.29,0.0,0.0,1.0,1,1
2017-12-26 13:00:00,0,254.15,0.0,0.0,1.0,1,1
2017-12-26 14:00:00,0,254.79,0.0,0.0,1.0,1,1
2017-12-26 15:00:00,0,255.36,0.0,0.0,1.0,1,1
2017-12-26 16:00:00,0,255.61,0.0,0.0,5.0,1,1
2017-12-26 17:00:00,0,255.15,0.0,0.0,5.0,1,1
2017-12-26 18:00:00,0,254.57,0.0,0.0,5.0,1,1
2017-12-26 19:00:00,0,253.9,0.0,0.0,1.0,1,1
2017-12-26 20:00:00,0,252.93,0.0,0.0,5.0,1,1
2017-12-26 21:00:00,0,253.53,0.0,0.0,5.0,1,1
2017-12-26 22:00:00,0,252.72,0.0,0.0,1.0,1,1
2017-12-26 23:00:00,0,252.43,0.0,0.0,1.0,1,1
2017-12-27 00:00:00,0,251.84,0.0,0.0,1.0,1,1
2017-12-27 01:00:00,0,251.29,0.0,0.0,1.0,1,1
2017-12-27 02:00:00,0,251.07,0.0,0.0,1.0,1,1
2017-12-27 03:00:00,0,250.68,0.0,0.0,1.0,1,1
2017-12-27 04:00:00,0,250.08,0.0,0.0,1.0,1,1
2017-12-27 05:00:00,0,249.84,0.0,0.0,1.0,1,1
2017-12-27 06:00:00,0,249.29,0.0,0.0,75.0,0,0
2017-12-27 07:00:00,0,249.38,0.0,0.0,5.0,1,1
2017-12-27 08:00:00,0,249.3,0.0,0.0,5.0,1,1
2017-12-27 09:00:00,0,249.45,0.0,0.0,1.0,1,1
2017-12-27 10:00:00,0,251.68,0.0,0.0,5.0,4,7
2017-12-27 11:00:00,0,253.07,0.0,0.0,5.0,1,1
2017-12-27 12:00:00,0,254.86,0.0,0.0,5.0,1,1
2017-12-27 13:00:00,0,255.83,0.0,0.0,20.0,0,3
2017-12-27 14:00:00,0,257.21,0.0,0.0,20.0,0,3
2017-12-27 15:00:00,0,257.71,0.0,0.0,40.0,0,2
2017-12-27 16:00:00,0,257.38,0.0,0.0,40.0,0,2
2017-12-27 17:00:00,0,257.57,0.0,0.0,1.0,1,1
2017-12-27 18:00:00,0,256.14,0.0,0.0,75.0,0,0
2017-12-27 19:00:00,0,256.32,0.0,0.0,75.0,0,0
2017-12-27 20:00:00,0,255.73,0.0,0.0,40.0,0,2
2017-12-27 21:00:00,0,255.76,0.0,0.0,40.0,0,2
2017-12-27 22:00:00,0,256.15,0.0,0.0,1.0,1,1
2017-12-27 23:00:00,0,256.9,0.0,0.0,1.0,1,1
2017-12-28 00:00:00,0,256.76,0.0,0.0,40.0,2,5
2017-12-28 01:00:00,0,256.79,0.0,0.0,75.0,2,5
2017-12-28 02:00:00,0,257.22,0.0,0.0,90.0,2,5
2017-12-28 03:00:00,0,514.58,0.0,0.0,180.0,6,12
2017-12-28 04:00:00,0,514.96,0.0,0.0,180.0,6,12
2017-12-28 05:00:00,0,772.29,0.0,0.0,270.0,9,18
2017-12-28 06:00:00,0,771.9000000000001,0.0,0.0,270.0,9,18
2017-12-28 07:00:00,0,772.83,0.0,0.0,270.0,9,18
2017-12-28 08:00:00,0,515.14,0.0,0.0,180.0,5,11
2017-12-28 09:00:00,0,773.3700000000001,0.0,0.0,270.0,9,18
2017-12-28 10:00:00,0,774.9000000000001,0.0,0.0,270.0,9,18
2017-12-28 11:00:00,0,776.04,0.0,0.0,225.0,9,18
2017-12-28 12:00:00,0,518.72,0.0,0.0,180.0,6,12
2017-12-28 13:00:00,0,520.14,0.0,0.0,180.0,6,12
2017-12-28 14:00:00,0,520.58,0.0,0.0,180.0,6,12
2017-12-28 15:00:00,0,520.9,0.0,0.0,180.0,6,12
2017-12-28 16:00:00,0,521.68,0.0,0.0,180.0,6,12
2017-12-28 17:00:00,0,521.3,0.0,0.0,180.0,6,12
2017-12-28 18:00:00,0,260.76,0.0,0.0,90.0,2,5
2017-12-28 19:00:00,0,260.64,0.0,0.0,90.0,2,5
2017-12-28 20:00:00,0,260.29,0.0,0.0,90.0,2,5
2017-12-28 21:00:00,0,260.46,0.0,0.0,90.0,2,5
2017-12-28 22:00:00,0,520.0,0.0,0.0,180.0,5,11
2017-12-28 23:00:00,0,259.0,0.0,0.0,90.0,2,5
2017-12-29 00:00:00,0,258.36,0.0,0.0,75.0,2,5
2017-12-29 01:00:00,0,257.07,0.0,0.0,75.0,2,5
2017-12-29 02:00:00,0,256.15,0.0,0.0,1.0,1,1
2017-12-29 03:00:00,0,255.57,0.0,0.0,20.0,0,3
2017-12-29 04:00:00,0,255.01,0.0,0.0,1.0,1,1
2017-12-29 05:00:00,0,254.99,0.0,0.0,40.0,0,2
2017-12-29 06:00:00,0,254.61,0.0,0.0,1.0,1,1
2017-12-29 07:00:00,0,254.07,0.0,0.0,90.0,0,4
2017-12-29 08:00:00,0,254.53,0.0,0.0,90.0,0,4
2017-12-29 09:00:00,0,254.53,0.0,0.0,1.0,1,1
2017-12-29 10:00:00,0,254.64,0.0,0.0,90.0,4,7
2017-12-29 11:00:00,0,254.92,0.0,0.0,90.0,2,5
2017-12-29 12:00:00,0,255.5,0.0,0.0,90.0,2,5
2017-12-29 13:00:00,0,255.76,0.0,0.0,90.0,2,5
2017-12-29 14:00:00,0,512.3,0.0,0.0,180.0,6,12
2017-12-29 15:00:00,0,513.22,0.0,0.0,180.0,6,12
2017-12-29 16:00:00,0,513.16,0.0,0.0,180.0,6,12
2017-12-29 17:00:00,0,513.16,0.0,0.0,180.0,6,12
2017-12-29 18:00:00,0,513.22,0.0,0.0,180.0,6,12
2017-12-29 19:00:00,0,256.53,0.0,0.0,90.0,2,5
2017-12-29 20:00:00,0,255.93,0.0,0.0,90.0,2,5
2017-12-29 21:00:00,0,255.08,0.0,0.0,40.0,0,2
2017-12-29 22:00:00,0,254.65,0.0,0.0,1.0,1,1
2017-12-29 23:00:00,0,253.72,0.0,0.0,1.0,1,1
2017-12-30 00:00:00,0,252.94,0.0,0.0,1.0,1,1
2017-12-30 01:00:00,0,251.79,0.0,0.0,1.0,1,1
2017-12-30 02:00:00,0,251.07,0.0,0.0,1.0,1,1
2017-12-30 03:00:00,0,250.44,0.0,0.0,1.0,1,1
2017-12-30 04:00:00,0,249.69,0.0,0.0,1.0,1,1
2017-12-30 05:00:00,0,249.07,0.0,0.0,1.0,1,1
2017-12-30 06:00:00,0,248.44,0.0,0.0,1.0,1,1
2017-12-30 07:00:00,0,247.84,0.0,0.0,5.0,1,1
2017-12-30 08:00:00,0,247.29,0.0,0.0,5.0,1,1
2017-12-30 09:00:00,0,247.15,0.0,0.0,5.0,1,1
2017-12-30 10:00:00,0,247.79,0.0,0.0,5.0,1,1
2017-12-30 11:00:00,0,248.84,0.0,0.0,5.0,1,1
2017-12-30 12:00:00,0,249.53,0.0,0.0,5.0,1,1
2017-12-30 13:00:00,0,250.38,0.0,0.0,1.0,1,1
2017-12-30 14:00:00,0,251.5,0.0,0.0,5.0,1,1
2017-12-30 15:00:00,0,251.69,0.0,0.0,1.0,1,1
2017-12-30 16:00:00,0,251.68,0.0,0.0,40.0,0,2
2017-12-30 17:00:00,0,251.54,0.0,0.0,40.0,0,2
2017-12-30 18:00:00,0,250.61,0.0,0.0,1.0,1,1
2017-12-30 19:00:00,0,250.46,0.0,0.0,40.0,0,2
2017-12-30 20:00:00,0,250.68,0.0,0.0,40.0,0,2
2017-12-30 21:00:00,0,251.23,0.0,0.0,75.0,0,0
2017-12-30 22:00:00,0,251.15,0.0,0.0,1.0,1,1
2017-12-30 23:00:00,0,251.38,0.0,0.0,1.0,1,1
2017-12-31 00:00:00,0,251.15,0.0,0.0,1.0,1,1
2017-12-31 01:00:00,0,251.01,0.0,0.0,1.0,1,1
2017-12-31 02:00:00,0,250.93,0.0,0.0,1.0,1,1
2017-12-31 03:00:00,0,250.36,0.0,0.0,1.0,1,1
2017-12-31 04:00:00,0,249.99,0.0,0.0,1.0,1,1
2017-12-31 05:00:00,0,249.15,0.0,0.0,1.0,1,1
2017-12-31 06:00:00,0,248.31,0.0,0.0,1.0,1,1
2017-12-31 07:00:00,0,247.15,0.0,0.0,5.0,1,1
2017-12-31 08:00:00,0,246.36,0.0,0.0,5.0,1,1
2017-12-31 09:00:00,0,246.15,0.0,0.0,1.0,1,1
2017-12-31 10:00:00,0,246.68,0.0,0.0,5.0,1,1
2017-12-31 11:00:00,0,247.37,0.0,0.0,1.0,1,1
2017-12-31 12:00:00,0,249.14,0.0,0.0,5.0,1,1
2017-12-31 13:00:00,0,250.22,0.0,0.0,5.0,1,1
2017-12-31 14:00:00,0,251.15,0.0,0.0,1.0,1,1
2017-12-31 15:00:00,0,251.93,0.0,0.0,1.0,1,1
2017-12-31 16:00:00,0,252.46,0.0,0.0,1.0,1,1
2017-12-31 17:00:00,0,252.0,0.0,0.0,1.0,1,1
2017-12-31 18:00:00,0,250.92,0.0,0.0,5.0,1,1
2017-12-31 19:00:00,0,249.84,0.0,0.0,1.0,1,1
2017-12-31 20:00:00,0,249.79,0.0,0.0,5.0,1,1
2017-12-31 21:00:00,0,249.61,0.0,0.0,5.0,1,1
2017-12-31 22:00:00,0,249.5,0.0,0.0,1.0,1,1
2017-12-31 23:00:00,0,249.45,0.0,0.0,1.0,1,1
2018-01-01 00:00:00,1,249.36,0.0,0.0,1.0,1,1
2018-01-01 01:00:00,0,249.08,0.0,0.0,1.0,1,1
2018-01-01 02:00:00,0,248.86,0.0,0.0,1.0,1,1
2018-01-01 03:00:00,0,248.72,0.0,0.0,1.0,1,1
2018-01-01 04:00:00,0,248.43,0.0,0.0,1.0,1,1
2018-01-01 05:00:00,0,248.07,0.0,0.0,1.0,1,1
2018-01-01 06:00:00,0,248.15,0.0,0.0,1.0,1,1
2018-01-01 07:00:00,0,247.76,0.0,0.0,1.0,1,1
2018-01-01 08:00:00,0,247.45,0.0,0.0,5.0,1,1
2018-01-01 09:00:00,0,247.43,0.0,0.0,1.0,1,1
2018-01-01 10:00:00,0,248.91,0.0,0.0,1.0,1,1
2018-01-01 11:00:00,0,250.65,0.0,0.0,1.0,1,1
2018-01-01 12:00:00,0,251.99,0.0,0.0,1.0,1,1
2018-01-01 13:00:00,0,253.29,0.0,0.0,1.0,1,1
2018-01-01 14:00:00,0,254.79,0.0,0.0,5.0,1,1
2018-01-01 15:00:00,0,255.46,0.0,0.0,1.0,1,1
2018-01-01 16:00:00,0,255.79,0.0,0.0,5.0,1,1
2018-01-01 17:00:00,0,255.15,0.0,0.0,1.0,1,1
2018-01-01 18:00:00,0,253.86,0.0,0.0,5.0,1,1
2018-01-01 19:00:00,0,253.31,0.0,0.0,1.0,1,1
2018-01-01 20:00:00,0,252.43,0.0,0.0,5.0,1,1
2018-01-01 21:00:00,0,251.72,0.0,0.0,1.0,1,1
2018-01-01 22:00:00,0,251.53,0.0,0.0,1.0,1,1
2018-01-01 23:00:00,0,251.0,0.0,0.0,1.0,1,1
2018-01-02 00:00:00,0,251.14,0.0,0.0,1.0,1,1
2018-01-02 01:00:00,0,251.07,0.0,0.0,1.0,3,6
2018-01-02 02:00:00,0,250.86,0.0,0.0,1.0,1,1
2018-01-02 03:00:00,0,250.86,0.0,0.0,1.0,1,1
2018-01-02 04:00:00,0,250.72,0.0,0.0,1.0,1,1
2018-01-02 05:00:00,0,250.43,0.0,0.0,1.0,1,1
2018-01-02 06:00:00,0,250.38,0.0,0.0,1.0,1,1
2018-01-02 07:00:00,0,249.93,0.0,0.0,5.0,1,1
2018-01-02 08:00:00,0,250.01,0.0,0.0,1.0,1,1
2018-01-02 09:00:00,0,250.3,0.0,0.0,1.0,1,1
2018-01-02 10:00:00,0,252.5,0.0,0.0,1.0,1,1
2018-01-02 11:00:00,0,255.43,0.0,0.0,75.0,0,0
2018-01-02 12:00:00,0,257.86,0.0,0.0,75.0,0,0
2018-01-02 13:00:00,0,260.64,0.0,0.0,90.0,0,4
2018-01-02 14:00:00,0,261.72,0.0,0.0,90.0,0,4
2018-01-02 15:00:00,0,262.15,0.0,0.0,1.0,1,1
2018-01-02 16:00:00,0,524.58,0.0,0.0,180.0,5,11
2018-01-02 17:00:00,0,524.74,0.0,0.0,180.0,5,11
2018-01-02 18:00:00,0,524.9,0.0,0.0,180.0,6,12
2018-01-02 19:00:00,0,526.14,0.0,0.0,180.0,5,11
2018-01-02 20:00:00,0,263.29,0.0,0.0,90.0,2,5
2018-01-02 21:00:00,0,263.53,0.0,0.0,90.0,2,5
2018-01-02 22:00:00,0,262.94,0.0,0.0,90.0,2,5
2018-01-02 23:00:00,0,262.48,0.0,0.0,90.0,2,5
2018-01-03 00:00:00,0,261.79,0.0,0.0,90.0,2,5
2018-01-03 01:00:00,0,521.72,0.0,0.0,180.0,6,12
2018-01-03 02:00:00,0,260.06,0.0,0.0,90.0,4,7
2018-01-03 03:00:00,0,258.72,0.0,0.0,40.0,0,2
2018-01-03 04:00:00,0,258.15,0.0,0.0,1.0,1,1
2018-01-03 05:00:00,0,257.0,0.0,0.0,1.0,1,1
2018-01-03 06:00:00,0,256.58,0.0,0.0,1.0,1,1
2018-01-03 07:00:00,0,255.93,0.0,0.0,40.0,0,2
2018-01-03 08:00:00,0,255.43,0.0,0.0,5.0,1,1
2018-01-03 09:00:00,0,255.23,0.0,0.0,1.0,1,1
2018-01-03 10:00:00,0,256.08,0.0,0.0,5.0,1,1
2018-01-03 11:00:00,0,256.23,0.0,0.0,40.0,0,2
2018-01-03 12:00:00,0,257.29,0.0,0.0,40.0,0,2
2018-01-03 13:00:00,0,257.93,0.0,0.0,40.0,0,2
2018-01-03 14:00:00,0,258.38,0.0,0.0,20.0,0,3
2018-01-03 15:00:00,0,258.46,0.0,0.0,5.0,1,1
2018-01-03 16:00:00,0,258.46,0.0,0.0,5.0,1,1
2018-01-03 17:00:00,0,257.44,0.0,0.0,5.0,1,1
2018-01-03 18:00:00,0,256.22,0.0,0.0,5.0,1,1
2018-01-03 19:00:00,0,255.72,0.0,0.0,5.0,1,1
2018-01-03 20:00:00,0,254.82,0.0,0.0,5.0,1,1
2018-01-03 21:00:00,0,254.22,0.0,0.0,5.0,1,1
2018-01-03 22:00:00,0,253.62,0.0,0.0,1.0,1,1
2018-01-03 23:00:00,0,253.51,0.0,0.0,1.0,1,1
2018-01-04 00:00:00,0,252.82,0.0,0.0,1.0,1,1
2018-01-04 01:00:00,0,253.22,0.0,0.0,90.0,0,4
2018-01-04 02:00:00,0,253.86,0.0,0.0,90.0,0,4
2018-01-04 03:00:00,0,253.86,0.0,0.0,40.0,0,2
2018-01-04 04:00:00,0,253.22,0.0,0.0,40.0,0,2
2018-01-04 05:00:00,0,252.72,0.0,0.0,1.0,1,1
2018-01-04 06:00:00,0,252.14,0.0,0.0,1.0,1,1
2018-01-04 07:00:00,0,252.72,0.0,0.0,40.0,0,2
2018-01-04 08:00:00,0,252.14,0.0,0.0,90.0,0,4
2018-01-04 09:00:00,0,253.38,0.0,0.0,90.0,0,4
2018-01-04 10:00:00,0,253.85,0.0,0.0,75.0,0,0
2018-01-04 11:00:00,0,254.29,0.0,0.0,90.0,0,4
2018-01-04 12:00:00,0,255.15,0.0,0.0,40.0,0,2
2018-01-04 13:00:00,0,256.01,0.0,0.0,40.0,0,2
2018-01-04 14:00:00,0,256.61,0.0,0.0,40.0,0,2
2018-01-04 15:00:00,0,256.95,0.0,0.0,40.0,0,2
2018-01-04 16:00:00,0,257.28,0.0,0.0,40.0,0,2
2018-01-04 17:00:00,0,256.68,0.0,0.0,40.0,0,2
2018-01-04 18:00:00,0,255.81,0.0,0.0,40.0,0,2
2018-01-04 19:00:00,0,255.43,0.0,0.0,20.0,0,3
2018-01-04 20:00:00,0,254.01,0.0,0.0,5.0,1,1
2018-01-04 21:00:00,0,253.21,0.0,0.0,5.0,1,1
2018-01-04 22:00:00,0,252.21,0.0,0.0,1.0,1,1
2018-01-04 23:00:00,0,251.35,0.0,0.0,1.0,1,1
2018-01-05 00:00:00,0,250.75,0.0,0.0,1.0,1,1
2018-01-05 01:00:00,0,249.88,0.0,0.0,1.0,1,1
2018-01-05 02:00:00,0,250.08,0.0,0.0,1.0,1,1
2018-01-05 03:00:00,0,249.79,0.0,0.0,1.0,1,1
2018-01-05 04:00:00,0,249.01,0.0,0.0,1.0,1,1
2018-01-05 05:00:00,0,249.65,0.0,0.0,1.0,1,1
2018-01-05 06:00:00,0,249.54,0.0,0.0,1.0,1,1
2018-01-05 07:00:00,0,249.38,0.0,0.0,5.0,1,1
2018-01-05 08:00:00,0,248.79,0.0,0.0,5.0,1,1
2018-01-05 09:00:00,0,249.0,0.0,0.0,1.0,4,7
2018-01-05 10:00:00,0,250.72,0.0,0.0,5.0,1,1
2018-01-05 11:00:00,0,252.08,0.0,0.0,5.0,1,1
2018-01-05 12:00:00,0,253.41,0.0,0.0,40.0,0,2
2018-01-05 13:00:00,0,255.01,0.0,0.0,40.0,0,2
2018-01-05 14:00:00,0,255.94,0.0,0.0,1.0,1,1
2018-01-05 15:00:00,0,256.28,0.0,0.0,40.0,0,2
2018-01-05 16:00:00,0,256.48,0.0,0.0,1.0,1,1
2018-01-05 17:00:00,0,255.82,0.0,0.0,40.0,0,2
2018-01-05 18:00:00,0,255.0,0.0,0.0,40.0,0,2
2018-01-05 19:00:00,0,253.58,0.0,0.0,40.0,0,2
2018-01-05 20:00:00,0,252.08,0.0,0.0,1.0,1,1
2018-01-05 21:00:00,0,250.75,0.0,0.0,5.0,1,1
2018-01-05 22:00:00,0,250.02,0.0,0.0,1.0,1,1
2018-01-05 23:00:00,0,249.15,0.0,0.0,1.0,1,1
2018-01-06 00:00:00,0,248.62,0.0,0.0,1.0,1,1
2018-01-06 01:00:00,0,247.65,0.0,0.0,1.0,3,6
2018-01-06 02:00:00,0,247.82,0.0,0.0,1.0,3,6
2018-01-06 03:00:00,0,247.35,0.0,0.0,1.0,1,1
2018-01-06 04:00:00,0,247.15,0.0,0.0,1.0,1,1
2018-01-06 05:00:00,0,247.15,0.0,0.0,1.0,1,1
2018-01-06 06:00:00,0,247.08,0.0,0.0,1.0,1,1
2018-01-06 07:00:00,0,247.21,0.0,0.0,5.0,1,1
2018-01-06 08:00:00,0,247.62,0.0,0.0,5.0,4,7
2018-01-06 09:00:00,0,248.08,0.0,0.0,1.0,3,6
2018-01-06 10:00:00,0,251.07,0.0,0.0,20.0,3,6
2018-01-06 11:00:00,0,255.01,0.0,0.0,20.0,0,3
2018-01-06 12:00:00,0,257.36,0.0,0.0,20.0,0,3
2018-01-06 13:00:00,0,259.08,0.0,0.0,1.0,1,1
2018-01-06 14:00:00,0,260.21,0.0,0.0,90.0,0,4
2018-01-06 15:00:00,0,260.79,0.0,0.0,75.0,0,0
2018-01-06 16:00:00,0,261.15,0.0,0.0,40.0,0,2
2018-01-06 17:00:00,0,260.93,0.0,0.0,1.0,1,1
2018-01-06 18:00:00,0,260.93,0.0,0.0,90.0,0,4
2018-01-06 19:00:00,0,260.88,0.0,0.0,90.0,0,4
2018-01-06 20:00:00,0,261.28,0.0,0.0,90.0,0,4
2018-01-06 21:00:00,0,261.41,0.0,0.0,90.0,0,4
2018-01-06 22:00:00,0,261.75,0.0,0.0,75.0,0,0
2018-01-06 23:00:00,0,261.95,0.0,0.0,90.0,2,5
2018-01-07 00:00:00,0,262.35,0.0,0.0,75.0,2,5
2018-01-07 01:00:00,0,262.93,0.0,0.0,75.0,2,5
2018-01-07 02:00:00,0,263.08,0.0,0.0,90.0,0,4
2018-01-07 03:00:00,0,263.42,0.0,0.0,40.0,0,2
2018-01-07 04:00:00,0,263.65,0.0,0.0,40.0,0,2
2018-01-07 05:00:00,0,263.86,0.0,0.0,40.0,0,2
2018-01-07 06:00:00,0,263.75,0.0,0.0,75.0,0,0
2018-01-07 07:00:00,0,264.55,0.0,0.0,90.0,0,4
2018-01-07 08:00:00,0,264.79,0.0,0.0,75.0,0,0
2018-01-07 09:00:00,0,265.29,0.0,0.0,1.0,1,1
2018-01-07 10:00:00,0,266.15,0.0,0.0,75.0,0,0
2018-01-07 11:00:00,0,267.22,0.0,0.0,1.0,1,1
2018-01-07 12:00:00,0,268.68,0.0,0.0,75.0,0,0
2018-01-07 13:00:00,0,269.88,0.0,0.0,75.0,0,0
2018-01-07 14:00:00,0,270.35,0.0,0.0,75.0,0,0
2018-01-07 15:00:00,0,270.79,0.0,0.0,75.0,0,0
